,country,equipment_type,destroyed,abandoned,captured,damaged,type_total,Date
,Israel,All Types,0,0,17,0,17,2023-10-07
,Israel,Tanks,0,0,1,0,1,2023-10-07
,Israel,Armored Personnel Carriers,0,0,9,0,9,2023-10-07
,Israel,"Trucks, Vehicles and Jeeps",0,0,6,0,6,2023-10-07
,Hamas,All Types,3,0,0,0,3,2023-10-07
,Hamas,"Trucks, Vehicles and Jeeps",3,0,0,0,3,2023-10-07
